transaction_ref,amount,merchant_category,transaction_type,location,hour,day_of_week,is_weekend,transaction_date,is_fraud
TXN0002610,4332.09,travel,credit,Multan,21,4,0,2024-02-24 09:00:00,0
TXN0002611,19354.36,grocery,debit,Quetta,14,4,0,2024-02-24 09:30:00,0
TXN0002612,39884.11,online,debit,Peshawar,12,6,0,2024-02-24 10:00:00,0
TXN0002613,897.22,grocery,debit,Lahore,9,3,0,2024-02-24 10:30:00,0
TXN0002614,2122.7,online,credit,Multan,12,1,0,2024-02-24 11:00:00,0
TXN0002615,24026.85,healthcare,transfer,Multan,14,4,1,2024-02-24 11:30:00,0
TXN0002616,25423.35,online,credit,Karachi,14,6,0,2024-02-24 12:00:00,0
TXN0002617,822.53,grocery,withdrawal,Lahore,11,0,1,2024-02-24 12:30:00,0
TXN0002618,120.9,online,debit,Peshawar,8,5,0,2024-02-24 13:00:00,0
TXN0002619,1405.31,online,debit,Karachi,13,4,1,2024-02-24 13:30:00,0
TXN0002620,44197.3,online,credit,Islamabad,20,6,1,2024-02-24 14:00:00,0
TXN0002621,1587.6,travel,transfer,Islamabad,21,3,0,2024-02-24 14:30:00,0
TXN0002622,5586.04,online,credit,Islamabad,10,6,0,2024-02-24 15:00:00,0
TXN0002623,15093.01,online,withdrawal,Peshawar,18,3,1,2024-02-24 15:30:00,0
TXN0002624,164.9,healthcare,credit,Islamabad,12,5,0,2024-02-24 16:00:00,0
TXN0002625,682796.59,atm,debit,Multan,0,4,0,2024-02-24 16:30:00,1
TXN0002626,2595.05,electronics,debit,Karachi,20,2,0,2024-02-24 17:00:00,0
TXN0002627,15863.45,atm,transfer,Multan,9,5,0,2024-02-24 17:30:00,0
TXN0002628,2666.58,grocery,transfer,Islamabad,19,1,0,2024-02-24 18:00:00,0
TXN0002629,9286.18,atm,debit,Karachi,14,0,0,2024-02-24 18:30:00,0
TXN0002630,8972.25,grocery,debit,Multan,21,6,0,2024-02-24 19:00:00,0
TXN0002631,2003.02,travel,credit,Peshawar,12,0,0,2024-02-24 19:30:00,0
TXN0002632,283.35,atm,credit,Lahore,21,0,1,2024-02-24 20:00:00,0
TXN0002633,4210.89,electronics,debit,Multan,14,0,1,2024-02-24 20:30:00,0
TXN0002634,2730.84,atm,credit,Quetta,16,3,0,2024-02-24 21:00:00,0
TXN0002635,13242.92,online,debit,Islamabad,11,6,0,2024-02-24 21:30:00,0
TXN0002636,490848.84,electronics,withdrawal,Quetta,0,1,1,2024-02-24 22:00:00,1
TXN0002637,4885.52,travel,debit,Lahore,16,4,0,2024-02-24 22:30:00,0
TXN0002638,7461.64,restaurant,transfer,Peshawar,20,4,0,2024-02-24 23:00:00,0
TXN0002639,7415.97,grocery,credit,Multan,17,2,0,2024-02-24 23:30:00,0
TXN0002640,14043.03,online,debit,Peshawar,18,4,0,2024-02-25 00:00:00,0
TXN0002641,4427.12,atm,credit,Lahore,21,1,1,2024-02-25 00:30:00,0
TXN0002642,2577.6,restaurant,debit,Quetta,20,4,0,2024-02-25 01:00:00,0
TXN0002643,2463.46,atm,transfer,Multan,11,3,1,2024-02-25 01:30:00,0
TXN0002644,6146.28,online,credit,Islamabad,12,5,0,2024-02-25 02:00:00,0
TXN0002645,4770.32,restaurant,debit,Karachi,20,4,1,2024-02-25 02:30:00,0
TXN0002646,4640.27,atm,debit,Peshawar,12,0,1,2024-02-25 03:00:00,0
TXN0002647,764.49,atm,transfer,Lahore,15,0,1,2024-02-25 03:30:00,0
TXN0002648,10143.93,grocery,debit,Multan,20,5,0,2024-02-25 04:00:00,0
TXN0002649,1923.71,electronics,credit,Quetta,11,0,0,2024-02-25 04:30:00,0
TXN0002650,1754.74,online,debit,Islamabad,11,0,0,2024-02-25 05:00:00,0
TXN0002651,4258.55,online,withdrawal,Quetta,20,3,1,2024-02-25 05:30:00,0
TXN0002652,2067.87,electronics,credit,Islamabad,14,3,0,2024-02-25 06:00:00,0
TXN0002653,7013.83,grocery,transfer,Multan,18,3,0,2024-02-25 06:30:00,0
TXN0002654,3714.89,online,debit,Karachi,12,4,1,2024-02-25 07:00:00,0
TXN0002655,4766.88,electronics,debit,Karachi,13,5,0,2024-02-25 07:30:00,0
TXN0002656,6163.15,grocery,debit,Lahore,13,0,1,2024-02-25 08:00:00,0
TXN0002657,1820.58,electronics,debit,Lahore,19,2,0,2024-02-25 08:30:00,0
TXN0002658,1354.47,atm,transfer,Islamabad,13,5,1,2024-02-25 09:00:00,0
TXN0002659,16990.28,travel,credit,Islamabad,21,2,1,2024-02-25 09:30:00,0
TXN0002660,4549.39,grocery,debit,Islamabad,17,0,1,2024-02-25 10:00:00,0
TXN0002661,4249.5,grocery,transfer,Islamabad,12,1,1,2024-02-25 10:30:00,0
TXN0002662,290.09,travel,debit,Multan,20,5,1,2024-02-25 11:00:00,0
TXN0002663,5512.86,atm,debit,Multan,20,4,1,2024-02-25 11:30:00,0
TXN0002664,6462.54,online,transfer,Karachi,12,2,1,2024-02-25 12:00:00,0
TXN0002665,6546.8,grocery,credit,Lahore,16,5,0,2024-02-25 12:30:00,0
TXN0002666,9821.51,travel,credit,Lahore,20,5,1,2024-02-25 13:00:00,0
TXN0002667,1563.08,restaurant,debit,Peshawar,15,3,0,2024-02-25 13:30:00,0
TXN0002668,2325.21,grocery,debit,Lahore,11,1,0,2024-02-25 14:00:00,0
TXN0002669,13316.67,online,debit,Lahore,14,3,0,2024-02-25 14:30:00,0
TXN0002670,23525.5,electronics,transfer,Quetta,15,1,1,2024-02-25 15:00:00,0
TXN0002671,1168.84,grocery,credit,Quetta,19,1,0,2024-02-25 15:30:00,0
TXN0002672,5507.66,grocery,debit,Peshawar,16,4,1,2024-02-25 16:00:00,0
TXN0002673,1928.18,online,transfer,Islamabad,12,5,0,2024-02-25 16:30:00,0
TXN0002674,495.63,grocery,credit,Peshawar,10,3,1,2024-02-25 17:00:00,0
TXN0002675,3150.31,grocery,transfer,Peshawar,20,3,1,2024-02-25 17:30:00,0
TXN0002676,1240.96,electronics,debit,Karachi,11,2,0,2024-02-25 18:00:00,0
TXN0002677,9901.15,grocery,debit,Multan,17,5,1,2024-02-25 18:30:00,0
TXN0002678,6103.84,travel,debit,Lahore,13,0,0,2024-02-25 19:00:00,0
TXN0002679,1242.33,grocery,debit,Karachi,17,0,1,2024-02-25 19:30:00,0
TXN0002680,74.28,electronics,transfer,Multan,18,2,1,2024-02-25 20:00:00,0
TXN0002681,13208.63,atm,transfer,Lahore,12,1,0,2024-02-25 20:30:00,0
TXN0002682,1550.57,online,credit,Peshawar,16,2,1,2024-02-25 21:00:00,0
TXN0002683,7455.63,travel,transfer,Lahore,20,2,0,2024-02-25 21:30:00,0
TXN0002684,3286.9,grocery,debit,Islamabad,18,3,0,2024-02-25 22:00:00,0
TXN0002685,7045.19,online,withdrawal,Islamabad,18,2,0,2024-02-25 22:30:00,0
TXN0002686,3034.33,grocery,withdrawal,Peshawar,21,6,1,2024-02-25 23:00:00,0
TXN0002687,727.63,grocery,credit,Quetta,10,1,0,2024-02-25 23:30:00,0
TXN0002688,2018.0,online,debit,Islamabad,9,0,0,2024-02-26 00:00:00,0
TXN0002689,1666.62,restaurant,transfer,Peshawar,13,4,0,2024-02-26 00:30:00,0
TXN0002690,4469.2,travel,debit,Karachi,20,5,0,2024-02-26 01:00:00,0
TXN0002691,8590.2,grocery,transfer,Quetta,14,2,1,2024-02-26 01:30:00,0
TXN0002692,2450.09,restaurant,debit,Islamabad,12,5,1,2024-02-26 02:00:00,0
TXN0002693,97.15,grocery,credit,Peshawar,8,2,0,2024-02-26 02:30:00,0
TXN0002694,616120.59,restaurant,credit,Peshawar,2,6,0,2024-02-26 03:00:00,1
TXN0002695,7446.35,electronics,debit,Karachi,10,5,0,2024-02-26 03:30:00,0
TXN0002696,26346.75,electronics,debit,Karachi,19,3,0,2024-02-26 04:00:00,0
TXN0002697,7122.47,online,debit,Quetta,21,3,0,2024-02-26 04:30:00,0
TXN0002698,5096.74,healthcare,credit,Multan,11,5,0,2024-02-26 05:00:00,0
TXN0002699,6815.3,restaurant,transfer,Islamabad,21,2,1,2024-02-26 05:30:00,0
TXN0002700,21037.68,travel,debit,Peshawar,17,6,0,2024-02-26 06:00:00,0
TXN0002701,315911.16,online,transfer,Quetta,2,6,0,2024-02-26 06:30:00,1
TXN0002702,3120.42,online,debit,Quetta,12,2,0,2024-02-26 07:00:00,0
TXN0002703,2166.65,online,transfer,Karachi,8,1,0,2024-02-26 07:30:00,0
TXN0002704,2437.36,atm,withdrawal,Peshawar,13,0,0,2024-02-26 08:00:00,0
TXN0002705,5616.23,grocery,debit,Lahore,21,0,0,2024-02-26 08:30:00,0
TXN0002706,10902.17,electronics,withdrawal,Multan,21,6,1,2024-02-26 09:00:00,0
TXN0002707,5596.85,healthcare,credit,Multan,16,4,1,2024-02-26 09:30:00,0
TXN0002708,561.63,restaurant,debit,Karachi,18,0,0,2024-02-26 10:00:00,0
TXN0002709,10286.69,grocery,transfer,Peshawar,8,4,1,2024-02-26 10:30:00,0
TXN0002710,13117.95,grocery,debit,Quetta,15,3,0,2024-02-26 11:00:00,0
TXN0002711,2734.27,healthcare,debit,Multan,15,4,1,2024-02-26 11:30:00,0
TXN0002712,8728.15,travel,credit,Quetta,10,4,0,2024-02-26 12:00:00,0
TXN0002713,4449.26,online,transfer,Islamabad,20,0,0,2024-02-26 12:30:00,0
TXN0002714,17594.41,grocery,transfer,Lahore,16,6,0,2024-02-26 13:00:00,0
TXN0002715,14926.29,restaurant,debit,Karachi,18,2,1,2024-02-26 13:30:00,0
TXN0002716,5962.8,grocery,withdrawal,Multan,20,6,1,2024-02-26 14:00:00,0
TXN0002717,277801.28,grocery,transfer,Islamabad,3,3,0,2024-02-26 14:30:00,1
TXN0002718,17188.6,grocery,withdrawal,Islamabad,18,1,0,2024-02-26 15:00:00,0
TXN0002719,5476.94,restaurant,debit,Lahore,15,4,1,2024-02-26 15:30:00,0
TXN0002720,3006.29,atm,transfer,Karachi,10,4,0,2024-02-26 16:00:00,0
TXN0002721,11208.54,atm,transfer,Karachi,17,5,0,2024-02-26 16:30:00,0
TXN0002722,1988.37,electronics,debit,Quetta,12,4,0,2024-02-26 17:00:00,0
TXN0002723,3935.13,restaurant,withdrawal,Karachi,10,6,1,2024-02-26 17:30:00,0
TXN0002724,16063.06,atm,debit,Islamabad,12,2,1,2024-02-26 18:00:00,0
TXN0002725,10311.09,atm,debit,Quetta,16,1,0,2024-02-26 18:30:00,0
TXN0002726,4137.58,healthcare,withdrawal,Karachi,19,6,0,2024-02-26 19:00:00,0
TXN0002727,1933.97,electronics,withdrawal,Lahore,11,5,1,2024-02-26 19:30:00,0
TXN0002728,3520.06,online,debit,Islamabad,13,6,0,2024-02-26 20:00:00,0
TXN0002729,2673.76,restaurant,debit,Peshawar,10,0,0,2024-02-26 20:30:00,0
TXN0002730,1549.54,atm,transfer,Lahore,10,3,0,2024-02-26 21:00:00,0
TXN0002731,10879.8,online,withdrawal,Lahore,12,2,0,2024-02-26 21:30:00,0
TXN0002732,2323.57,grocery,credit,Karachi,15,1,1,2024-02-26 22:00:00,0
TXN0002733,4843.54,online,credit,Quetta,21,3,0,2024-02-26 22:30:00,0
TXN0002734,3900.25,online,transfer,Quetta,15,0,0,2024-02-26 23:00:00,0
TXN0002735,32173.53,grocery,debit,Islamabad,10,3,0,2024-02-26 23:30:00,0
TXN0002736,521550.51,restaurant,withdrawal,Karachi,1,5,1,2024-02-27 00:00:00,1
TXN0002737,666.9,electronics,debit,Quetta,20,4,1,2024-02-27 00:30:00,0
TXN0002738,79254.82,electronics,credit,Multan,22,4,1,2024-02-27 01:00:00,1
TXN0002739,7147.51,online,credit,Peshawar,20,2,0,2024-02-27 01:30:00,0
TXN0002740,7317.61,travel,credit,Multan,15,3,0,2024-02-27 02:00:00,0
TXN0002741,4340.72,grocery,transfer,Karachi,10,6,0,2024-02-27 02:30:00,0
TXN0002742,4522.87,electronics,withdrawal,Karachi,17,4,1,2024-02-27 03:00:00,0
TXN0002743,443.53,grocery,transfer,Quetta,20,2,1,2024-02-27 03:30:00,0
TXN0002744,5814.4,grocery,transfer,Lahore,17,2,0,2024-02-27 04:00:00,0
TXN0002745,5621.37,grocery,debit,Karachi,9,5,0,2024-02-27 04:30:00,0
TXN0002746,1295.91,grocery,transfer,Lahore,17,2,1,2024-02-27 05:00:00,0
TXN0002747,877.09,electronics,debit,Islamabad,9,0,0,2024-02-27 05:30:00,0
TXN0002748,1055.21,online,debit,Islamabad,16,6,0,2024-02-27 06:00:00,0
TXN0002749,852.03,restaurant,debit,Quetta,14,4,0,2024-02-27 06:30:00,0
TXN0002750,7526.88,online,transfer,Islamabad,13,4,1,2024-02-27 07:00:00,0
TXN0002751,1750.05,atm,withdrawal,Multan,14,1,0,2024-02-27 07:30:00,0
TXN0002752,2316.73,electronics,transfer,Multan,15,0,1,2024-02-27 08:00:00,0
TXN0002753,1525.14,atm,debit,Multan,19,4,0,2024-02-27 08:30:00,0
TXN0002754,25329.38,online,debit,Quetta,8,5,1,2024-02-27 09:00:00,0
TXN0002755,15427.09,travel,credit,Quetta,15,4,1,2024-02-27 09:30:00,0
TXN0002756,2096.06,grocery,debit,Multan,10,1,1,2024-02-27 10:00:00,0
TXN0002757,3174.81,electronics,debit,Lahore,10,3,0,2024-02-27 10:30:00,0
TXN0002758,1884.69,online,transfer,Multan,13,3,0,2024-02-27 11:00:00,0
TXN0002759,5416.24,travel,withdrawal,Lahore,11,0,0,2024-02-27 11:30:00,0
TXN0002760,158.44,restaurant,credit,Islamabad,11,2,1,2024-02-27 12:00:00,0
TXN0002761,8902.53,grocery,debit,Lahore,11,1,1,2024-02-27 12:30:00,0
TXN0002762,5924.56,grocery,transfer,Karachi,17,1,0,2024-02-27 13:00:00,0
TXN0002763,18312.53,online,transfer,Peshawar,16,4,1,2024-02-27 13:30:00,0
TXN0002764,1436.77,restaurant,transfer,Karachi,15,5,1,2024-02-27 14:00:00,0
TXN0002765,13041.59,electronics,debit,Karachi,10,4,0,2024-02-27 14:30:00,0
TXN0002766,12560.24,online,credit,Quetta,8,5,1,2024-02-27 15:00:00,0
TXN0002767,1088.22,grocery,withdrawal,Peshawar,8,1,0,2024-02-27 15:30:00,0
TXN0002768,4067.42,online,debit,Quetta,8,2,0,2024-02-27 16:00:00,0
TXN0002769,1492.11,atm,transfer,Lahore,11,3,1,2024-02-27 16:30:00,0
TXN0002770,2351.97,restaurant,debit,Multan,21,0,0,2024-02-27 17:00:00,0
TXN0002771,2444.01,grocery,credit,Lahore,13,6,1,2024-02-27 17:30:00,0
TXN0002772,6499.71,electronics,transfer,Peshawar,11,5,0,2024-02-27 18:00:00,0
TXN0002773,4240.22,online,credit,Islamabad,18,3,0,2024-02-27 18:30:00,0
TXN0002774,23611.09,grocery,transfer,Lahore,18,0,0,2024-02-27 19:00:00,0
TXN0002775,1080.79,online,credit,Karachi,10,2,0,2024-02-27 19:30:00,0
TXN0002776,29103.1,online,withdrawal,Peshawar,15,1,0,2024-02-27 20:00:00,0
TXN0002777,2097.56,electronics,credit,Peshawar,21,2,0,2024-02-27 20:30:00,0
TXN0002778,11858.0,atm,debit,Lahore,15,5,0,2024-02-27 21:00:00,0
TXN0002779,3311.65,electronics,credit,Lahore,13,1,1,2024-02-27 21:30:00,0
TXN0002780,1235.3,healthcare,transfer,Quetta,16,4,0,2024-02-27 22:00:00,0
TXN0002781,15609.19,atm,transfer,Quetta,19,0,0,2024-02-27 22:30:00,0
TXN0002782,497032.7,atm,credit,Karachi,1,4,1,2024-02-27 23:00:00,1
TXN0002783,8603.59,grocery,credit,Peshawar,8,1,1,2024-02-27 23:30:00,0
TXN0002784,6685.87,restaurant,transfer,Islamabad,20,6,0,2024-02-28 00:00:00,0
TXN0002785,5105.58,atm,transfer,Islamabad,15,0,1,2024-02-28 00:30:00,0
TXN0002786,252222.51,grocery,transfer,Peshawar,1,0,0,2024-02-28 01:00:00,1
TXN0002787,10541.25,electronics,transfer,Karachi,8,4,0,2024-02-28 01:30:00,0
TXN0002788,734.93,electronics,credit,Quetta,11,0,1,2024-02-28 02:00:00,0
TXN0002789,208573.44,healthcare,debit,Quetta,3,1,1,2024-02-28 02:30:00,1
TXN0002790,18092.47,restaurant,debit,Quetta,14,6,0,2024-02-28 03:00:00,0
TXN0002791,547144.84,restaurant,withdrawal,Islamabad,1,5,1,2024-02-28 03:30:00,1
TXN0002792,1212.66,atm,debit,Islamabad,16,5,0,2024-02-28 04:00:00,0
TXN0002793,10088.07,travel,credit,Karachi,19,1,0,2024-02-28 04:30:00,0
TXN0002794,4599.81,grocery,withdrawal,Islamabad,19,4,1,2024-02-28 05:00:00,0
TXN0002795,4134.06,grocery,debit,Lahore,13,2,0,2024-02-28 05:30:00,0
TXN0002796,1178.42,grocery,transfer,Islamabad,17,1,1,2024-02-28 06:00:00,0
TXN0002797,5654.24,online,transfer,Quetta,16,5,1,2024-02-28 06:30:00,0
TXN0002798,773264.93,restaurant,withdrawal,Karachi,2,1,1,2024-02-28 07:00:00,1
TXN0002799,5179.59,healthcare,debit,Peshawar,15,0,0,2024-02-28 07:30:00,0
TXN0002800,11538.36,electronics,debit,Peshawar,10,0,0,2024-02-28 08:00:00,0
TXN0002801,2390.1,online,withdrawal,Karachi,11,1,0,2024-02-28 08:30:00,0
TXN0002802,5243.52,online,debit,Lahore,17,4,1,2024-02-28 09:00:00,0
TXN0002803,661966.84,travel,credit,Peshawar,2,2,0,2024-02-28 09:30:00,1
TXN0002804,9283.49,online,transfer,Quetta,13,0,1,2024-02-28 10:00:00,0
TXN0002805,116297.73,electronics,debit,Peshawar,23,5,1,2024-02-28 10:30:00,1
TXN0002806,4287.06,restaurant,withdrawal,Peshawar,13,6,0,2024-02-28 11:00:00,0
TXN0002807,11683.35,atm,transfer,Quetta,8,0,1,2024-02-28 11:30:00,0
TXN0002808,330.82,atm,debit,Islamabad,12,5,0,2024-02-28 12:00:00,0
TXN0002809,1049.18,grocery,debit,Lahore,16,6,1,2024-02-28 12:30:00,0
TXN0002810,1815.91,grocery,debit,Quetta,12,2,0,2024-02-28 13:00:00,0
TXN0002811,4112.67,electronics,debit,Quetta,13,6,1,2024-02-28 13:30:00,0
TXN0002812,14953.18,atm,transfer,Multan,10,0,1,2024-02-28 14:00:00,0
TXN0002813,3400.44,restaurant,debit,Karachi,15,6,0,2024-02-28 14:30:00,0
TXN0002814,8504.91,travel,debit,Lahore,17,4,0,2024-02-28 15:00:00,0
TXN0002815,9884.1,atm,withdrawal,Islamabad,18,5,0,2024-02-28 15:30:00,0
TXN0002816,7058.64,travel,credit,Multan,20,0,0,2024-02-28 16:00:00,0
TXN0002817,3535.9,electronics,debit,Quetta,11,0,0,2024-02-28 16:30:00,0
TXN0002818,6884.07,atm,withdrawal,Multan,11,1,1,2024-02-28 17:00:00,0
TXN0002819,3351.63,atm,debit,Islamabad,18,4,1,2024-02-28 17:30:00,0
TXN0002820,700.81,grocery,withdrawal,Multan,19,4,0,2024-02-28 18:00:00,0
TXN0002821,39473.82,electronics,transfer,Multan,12,1,0,2024-02-28 18:30:00,0
TXN0002822,1088.23,travel,transfer,Multan,21,6,1,2024-02-28 19:00:00,0
TXN0002823,600.79,grocery,transfer,Quetta,17,5,1,2024-02-28 19:30:00,0
TXN0002824,16864.75,restaurant,credit,Quetta,16,3,0,2024-02-28 20:00:00,0
TXN0002825,2874.39,online,transfer,Karachi,20,2,0,2024-02-28 20:30:00,0
TXN0002826,8405.37,grocery,transfer,Peshawar,15,4,0,2024-02-28 21:00:00,0
TXN0002827,3191.96,grocery,debit,Lahore,14,3,1,2024-02-28 21:30:00,0
TXN0002828,3973.47,healthcare,credit,Karachi,12,5,1,2024-02-28 22:00:00,0
TXN0002829,2431.72,atm,transfer,Islamabad,16,2,1,2024-02-28 22:30:00,0
TXN0002830,3361.11,atm,credit,Multan,16,4,1,2024-02-28 23:00:00,0
TXN0002831,4230.56,grocery,transfer,Quetta,17,0,0,2024-02-28 23:30:00,0
TXN0002832,10195.62,restaurant,credit,Multan,17,4,0,2024-02-29 00:00:00,0
TXN0002833,5731.92,travel,credit,Quetta,9,2,0,2024-02-29 00:30:00,0
TXN0002834,22997.36,online,debit,Lahore,11,6,1,2024-02-29 01:00:00,0
TXN0002835,342.26,healthcare,debit,Karachi,15,3,1,2024-02-29 01:30:00,0
TXN0002836,714946.58,grocery,credit,Karachi,0,6,0,2024-02-29 02:00:00,1
TXN0002837,7020.88,travel,credit,Islamabad,21,0,0,2024-02-29 02:30:00,0
TXN0002838,20225.55,grocery,credit,Karachi,8,2,1,2024-02-29 03:00:00,0
TXN0002839,403.26,travel,transfer,Karachi,20,5,0,2024-02-29 03:30:00,0
TXN0002840,6817.14,electronics,transfer,Peshawar,12,6,0,2024-02-29 04:00:00,0
TXN0002841,15372.94,restaurant,transfer,Lahore,15,2,1,2024-02-29 04:30:00,0
TXN0002842,2215.81,electronics,debit,Multan,9,4,0,2024-02-29 05:00:00,0
TXN0002843,16718.67,online,credit,Karachi,9,5,1,2024-02-29 05:30:00,0
TXN0002844,153.82,restaurant,debit,Islamabad,20,1,0,2024-02-29 06:00:00,0
TXN0002845,10547.73,healthcare,credit,Multan,15,1,0,2024-02-29 06:30:00,0
TXN0002846,21638.03,online,debit,Quetta,17,6,0,2024-02-29 07:00:00,0
TXN0002847,8564.81,travel,debit,Karachi,19,0,1,2024-02-29 07:30:00,0
TXN0002848,4624.69,grocery,debit,Karachi,16,2,1,2024-02-29 08:00:00,0
TXN0002849,367.35,grocery,debit,Multan,14,3,1,2024-02-29 08:30:00,0
TXN0002850,20217.22,online,credit,Quetta,15,0,1,2024-02-29 09:00:00,0
TXN0002851,5083.5,grocery,withdrawal,Peshawar,12,5,0,2024-02-29 09:30:00,0
TXN0002852,235.4,electronics,debit,Lahore,8,6,1,2024-02-29 10:00:00,0
TXN0002853,9364.85,grocery,transfer,Peshawar,11,0,0,2024-02-29 10:30:00,0
TXN0002854,5259.73,online,credit,Islamabad,9,6,0,2024-02-29 11:00:00,0
TXN0002855,1062.27,travel,debit,Multan,10,4,0,2024-02-29 11:30:00,0
TXN0002856,1929.15,grocery,debit,Karachi,19,5,0,2024-02-29 12:00:00,0
TXN0002857,533.31,electronics,debit,Peshawar,10,3,0,2024-02-29 12:30:00,0
TXN0002858,6832.04,online,transfer,Lahore,16,2,0,2024-02-29 13:00:00,0
TXN0002859,7783.51,online,debit,Islamabad,20,5,0,2024-02-29 13:30:00,0
TXN0002860,5637.59,travel,debit,Peshawar,17,2,1,2024-02-29 14:00:00,0
TXN0002861,13590.62,atm,debit,Karachi,11,2,0,2024-02-29 14:30:00,0
TXN0002862,15786.76,grocery,credit,Lahore,9,0,1,2024-02-29 15:00:00,0
TXN0002863,7649.08,grocery,transfer,Karachi,10,4,0,2024-02-29 15:30:00,0
TXN0002864,102.71,grocery,debit,Karachi,10,0,1,2024-02-29 16:00:00,0
TXN0002865,9505.57,online,credit,Islamabad,21,1,0,2024-02-29 16:30:00,0
TXN0002866,4330.27,atm,credit,Lahore,14,1,1,2024-02-29 17:00:00,0
TXN0002867,6669.53,grocery,debit,Quetta,15,2,0,2024-02-29 17:30:00,0
TXN0002868,8377.59,online,debit,Karachi,20,4,1,2024-02-29 18:00:00,0
TXN0002869,3449.18,travel,credit,Lahore,18,5,1,2024-02-29 18:30:00,0
TXN0002870,19920.82,healthcare,credit,Karachi,20,2,1,2024-02-29 19:00:00,0
TXN0002871,1150.73,atm,transfer,Peshawar,13,5,0,2024-02-29 19:30:00,0
TXN0002872,8906.04,online,transfer,Peshawar,11,2,0,2024-02-29 20:00:00,0
TXN0002873,34.95,online,debit,Lahore,13,0,1,2024-02-29 20:30:00,0
TXN0002874,20685.01,healthcare,debit,Islamabad,20,2,1,2024-02-29 21:00:00,0
TXN0002875,954.81,healthcare,credit,Quetta,18,2,0,2024-02-29 21:30:00,0
TXN0002876,797.54,online,transfer,Peshawar,8,4,0,2024-02-29 22:00:00,0
TXN0002877,3239.81,travel,debit,Islamabad,20,4,0,2024-02-29 22:30:00,0
TXN0002878,3741.7,travel,withdrawal,Quetta,17,6,0,2024-02-29 23:00:00,0
TXN0002879,1929.44,travel,credit,Peshawar,15,5,0,2024-02-29 23:30:00,0
TXN0002880,7038.16,online,debit,Quetta,8,4,1,2024-03-01 00:00:00,0
TXN0002881,4680.29,electronics,transfer,Multan,12,2,1,2024-03-01 00:30:00,0
TXN0002882,278.19,restaurant,debit,Karachi,9,4,1,2024-03-01 01:00:00,0
TXN0002883,3081.21,travel,credit,Lahore,13,4,1,2024-03-01 01:30:00,0
TXN0002884,13304.1,atm,credit,Peshawar,16,3,0,2024-03-01 02:00:00,0
TXN0002885,9361.77,travel,debit,Peshawar,12,3,0,2024-03-01 02:30:00,0
TXN0002886,10324.12,atm,transfer,Karachi,11,1,1,2024-03-01 03:00:00,0
TXN0002887,9581.72,electronics,transfer,Peshawar,21,0,0,2024-03-01 03:30:00,0
TXN0002888,2979.8,online,debit,Peshawar,9,6,0,2024-03-01 04:00:00,0
TXN0002889,839.9,travel,debit,Multan,19,6,1,2024-03-01 04:30:00,0
TXN0002890,2544.77,electronics,debit,Peshawar,10,0,1,2024-03-01 05:00:00,0
TXN0002891,14260.11,restaurant,transfer,Peshawar,13,4,0,2024-03-01 05:30:00,0
TXN0002892,31486.76,grocery,debit,Peshawar,15,1,1,2024-03-01 06:00:00,0
TXN0002893,5447.33,travel,credit,Islamabad,21,1,0,2024-03-01 06:30:00,0
TXN0002894,77.98,grocery,debit,Peshawar,15,5,1,2024-03-01 07:00:00,0
TXN0002895,1207.0,restaurant,debit,Karachi,12,6,0,2024-03-01 07:30:00,0
TXN0002896,3109.81,electronics,transfer,Multan,12,3,1,2024-03-01 08:00:00,0
TXN0002897,6913.1,online,transfer,Peshawar,17,1,0,2024-03-01 08:30:00,0
TXN0002898,624.5,grocery,credit,Quetta,21,2,0,2024-03-01 09:00:00,0
TXN0002899,22967.94,travel,transfer,Multan,20,5,0,2024-03-01 09:30:00,0
TXN0002900,3634.1,restaurant,credit,Multan,10,6,1,2024-03-01 10:00:00,0
TXN0002901,19496.64,grocery,debit,Quetta,14,4,0,2024-03-01 10:30:00,0
TXN0002902,12132.02,online,debit,Karachi,20,2,0,2024-03-01 11:00:00,0
TXN0002903,11266.27,grocery,debit,Islamabad,13,0,1,2024-03-01 11:30:00,0
TXN0002904,7465.86,travel,transfer,Karachi,8,6,1,2024-03-01 12:00:00,0
TXN0002905,7884.78,online,withdrawal,Islamabad,11,3,0,2024-03-01 12:30:00,0
TXN0002906,385155.65,online,debit,Lahore,2,2,0,2024-03-01 13:00:00,1
TXN0002907,7926.42,online,debit,Quetta,18,4,1,2024-03-01 13:30:00,0
TXN0002908,6454.62,online,debit,Multan,13,2,1,2024-03-01 14:00:00,0
TXN0002909,34389.73,electronics,transfer,Multan,18,2,0,2024-03-01 14:30:00,0
TXN0002910,10542.82,travel,transfer,Multan,21,1,0,2024-03-01 15:00:00,0
TXN0002911,12002.75,grocery,debit,Quetta,19,3,1,2024-03-01 15:30:00,0
TXN0002912,16474.78,atm,transfer,Quetta,19,0,0,2024-03-01 16:00:00,0
TXN0002913,364192.72,atm,transfer,Islamabad,3,4,0,2024-03-01 16:30:00,1
TXN0002914,700.2,grocery,debit,Multan,13,5,0,2024-03-01 17:00:00,0
TXN0002915,5276.07,grocery,credit,Karachi,19,5,1,2024-03-01 17:30:00,0
TXN0002916,5773.7,grocery,credit,Islamabad,17,4,1,2024-03-01 18:00:00,0
TXN0002917,14137.24,healthcare,debit,Multan,13,0,0,2024-03-01 18:30:00,0
TXN0002918,4692.78,atm,credit,Quetta,19,4,0,2024-03-01 19:00:00,0
